CourseID,Teacher,Semester,AssignmentNo,subjectID,SubmissionNo,SubmissionTime,Lines of Code,severity,category,ClassName,FileName,MethodName,Line,Col,Error
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test11,214,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test12,214,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test12,238,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test13,214,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test13,238,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test13,251,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test14,214,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test14,238,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test14,251,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test14,261,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test15,214,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test15,238,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test15,251,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test15,261,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test15,270,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test16,214,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test16,238,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test16,251,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test16,261,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test16,270,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test16,279,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test17,214,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test17,238,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test17,288,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test18,214,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test18,238,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test18,288,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test18,310,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test19,214,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,2,12/11/20 11:58PM,550,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test19,238,,AssertionFailed
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,WeatherBureauTest,,testRecordDailySummaries,93,,UNCHECKLINE
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,WeatherBureauTest,,testSecLowestStation3,168,,UNCHECKINSTRUCTION
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,WeatherBureauTest,,testSecLowestStation3,168,,UNCHECKLINE
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,WeatherBureau,,lowestStation,105,,UNCHECKINSTRUCTION
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,WeatherBureau,,lowestStation,105,,UNCHECKBRANCH
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,WeatherBureau,,lowestStation,105,,UNCHECKLINE
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,WeatherBureau,,lowestStation,105,,UNCHECKCOMPLEXITY
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,WeatherBureau,,lowestStation,136,,UNCHECKINSTRUCTION
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,WeatherBureau,,lowestStation,136,,UNCHECKBRANCH
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,WeatherBureau,,lowestStation,136,,UNCHECKLINE
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,WeatherBureau,,lowestStation,136,,UNCHECKCOMPLEXITY
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,WeatherBureau,,lowestStation,136,,UNCHECKINSTRUCTION
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,WeatherBureau,,lowestStation,136,,UNCHECKBRANCH
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,WeatherBureau,,lowestStation,136,,UNCHECKLINE
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,WeatherBureau,,lowestStation,136,,UNCHECKCOMPLEXITY
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,RainfallAnalyzerTest,,testRainfallAnaylzer1,52,,UNCHECKINSTRUCTION
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,RainfallAnalyzerTest,,testRainfallAnaylzer1,52,,UNCHECKLINE
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,RainfallAnalyzerTest,,testRainfallAnalyzer2,65,,UNCHECKINSTRUCTION
12752,Miller ,Winter 2020,Lab02,s00037,3,12/12/20 11:58PM,1866,3,student_test_coverage,RainfallAnalyzerTest,,testRainfallAnalyzer2,65,,UNCHECKLINE
12752,Miller ,Winter 2020,Lab02,s00037,4,12/13/20 11:58PM,1367,3,student_test_coverage,RainfallAnalyzer,,<init>,38,,UNCHECKBRANCH
12752,Miller ,Winter 2020,Lab02,s00037,4,12/13/20 11:58PM,1367,3,student_test_coverage,RainfallAnalyzer,,<init>,38,,UNCHECKLINE
12752,Miller ,Winter 2020,Lab02,s00037,4,12/13/20 11:58PM,1367,3,student_test_coverage,RainfallAnalyzer,,<init>,38,,UNCHECKCOMPLEXITY
12752,Miller ,Winter 2020,Lab02,s00037,4,12/13/20 11:58PM,1367,3,student_test_coverage,RainfallAnalyzer,,<init>,38,,UNCHECKMETHOD
12752,Miller ,Winter 2020,Lab02,s00037,4,12/13/20 11:58PM,1367,3,student_test_coverage,WeatherBureau,,lowestStation,143,,UNCHECKCLASS
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,1,compiler_error,,Level6Solution.java,,34,,SEMICOLONEXPECTED
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,2,static_analysis_bug,,RainfallAnalyzer.java,,39,23,HiddenField
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test9,176,,AssertionFailed
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test10,196,,AssertionFailed
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test18,329,,ComparisonFailure
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test19,362,,ComparisonFailure
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test23,514,,AssertionFailed
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test24,570,,AssertionFailed
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,<init>,38,,UNCHECKINSTRUCTION
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,<init>,38,,UNCHECKBRANCH
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,<init>,38,,UNCHECKLINE
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,<init>,38,,UNCHECKCOMPLEXITY
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,<init>,38,,UNCHECKMETHOD
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,<init>,62,,UNCHECKINSTRUCTION
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,<init>,62,,UNCHECKLINE
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,<init>,62,,UNCHECKCOMPLEXITY
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,<init>,62,,UNCHECKMETHOD
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,getBureau,74,,UNCHECKINSTRUCTION
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,getBureau,74,,UNCHECKLINE
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,getBureau,74,,UNCHECKCOMPLEXITY
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,getBureau,74,,UNCHECKMETHOD
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,getText,83,,UNCHECKINSTRUCTION
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,getText,83,,UNCHECKLINE
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,getText,83,,UNCHECKCOMPLEXITY
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,getText,83,,UNCHECKMETHOD
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKINSTRUCTION
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKLINE
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKCOMPLEXITY
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKMETHOD
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKINSTRUCTION
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKBRANCH
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKLINE
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKCOMPLEXITY
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKMETHOD
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,RainfallAnalyzer,,getStation,94,,UNCHECKCLASS
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,<init>,35,,UNCHECKINSTRUCTION
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,<init>,35,,UNCHECKLINE
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,<init>,35,,UNCHECKCOMPLEXITY
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,<init>,35,,UNCHECKMETHOD
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,recordDailySummary,51,,UNCHECKINSTRUCTION
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,recordDailySummary,51,,UNCHECKBRANCH
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,recordDailySummary,51,,UNCHECKLINE
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,recordDailySummary,51,,UNCHECKCOMPLEXITY
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,recordDailySummary,51,,UNCHECKMETHOD
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,recordDailySummaries,78,,UNCHECKINSTRUCTION
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,recordDailySummaries,78,,UNCHECKBRANCH
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,recordDailySummaries,78,,UNCHECKLINE
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,recordDailySummaries,78,,UNCHECKCOMPLEXITY
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,recordDailySummaries,78,,UNCHECKMETHOD
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,getStation,91,,UNCHECKINSTRUCTION
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,getStation,91,,UNCHECKBRANCH
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,getStation,91,,UNCHECKLINE
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,getStation,91,,UNCHECKCOMPLEXITY
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,getStation,91,,UNCHECKMETHOD
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,lowestStation,111,,UNCHECKINSTRUCTION
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,lowestStation,111,,UNCHECKBRANCH
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,lowestStation,111,,UNCHECKLINE
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,lowestStation,111,,UNCHECKCOMPLEXITY
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,lowestStation,111,,UNCHECKMETHOD
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,lowestStation,143,,UNCHECKINSTRUCTION
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,lowestStation,143,,UNCHECKBRANCH
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,lowestStation,143,,UNCHECKLINE
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,lowestStation,143,,UNCHECKCOMPLEXITY
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,lowestStation,143,,UNCHECKMETHOD
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,lowestStation,143,,UNCHECKINSTRUCTION
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,lowestStation,143,,UNCHECKBRANCH
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,lowestStation,143,,UNCHECKLINE
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,lowestStation,143,,UNCHECKCOMPLEXITY
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,lowestStation,143,,UNCHECKMETHOD
12753,Smith,Fall 2020,Lab01,s00041,1,10/08/20 11:00PM,760,3,student_test_coverage,WeatherBureau,,lowestStation,143,,UNCHECKCLASS
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,RainfallAnalyzer.java,,36,37,JavadocMethod
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,RainfallAnalyzer.java,,47,37,LineLength
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,RainfallAnalyzer.java,,63,37,LineLength
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherBureau.java,,46,43,JavadocMethod
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherBureau.java,,76,46,JavadocMethod
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherBureau.java,,88,46,JavadocMethod
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherBureau.java,,88,45,JavadocMethod
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherBureau.java,,97,45,JavadocMethod
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherBureau.java,,97,45,JavadocMethod
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherBureau.java,,106,45,LineLength
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherBureau.java,,118,45,JavadocMethod
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherBureau.java,,130,45,LineLength
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherBureau.java,,131,45,LineLength
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherStation.java,,36,34,JavadocMethod
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherStation.java,,50,34,JavadocMethod
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherStation.java,,71,34,JavadocMethod
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherStation.java,,71,37,JavadocMethod
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherStation.java,,79,37,JavadocMethod
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherStation.java,,79,38,JavadocMethod
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherStation.java,,81,41,WhitespaceAround
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherStation.java,,81,42,WhitespaceAround
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,4,static_analysis_cosmetic,,WeatherStation.java,,88,42,JavadocMethod
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test8,166,,AssertionFailed
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test9,176,,AssertionFailed
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test10,196,,AssertionFailed
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test18,329,,ComparisonFailure
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test19,362,,ComparisonFailure
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test21,468,,ComparisonFailure
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test23,531,,ComparisonFailure
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,2,instructor_test_failed,DroughtRefTest,DroughtRefTest.java,test24,599,,AssertionFailed
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,3,student_test_coverage,RainfallAnalyzer,,<init>,40,,UNCHECKINSTRUCTION
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,3,student_test_coverage,RainfallAnalyzer,,<init>,40,,UNCHECKBRANCH
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,3,student_test_coverage,RainfallAnalyzer,,<init>,40,,UNCHECKLINE
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,3,student_test_coverage,RainfallAnalyzer,,<init>,40,,UNCHECKCOMPLEXITY
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,3,student_test_coverage,RainfallAnalyzer,,getStation,104,,UNCHECKINSTRUCTION
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,3,student_test_coverage,RainfallAnalyzer,,getStation,104,,UNCHECKBRANCH
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,3,student_test_coverage,RainfallAnalyzer,,getStation,104,,UNCHECKLINE
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,3,student_test_coverage,RainfallAnalyzer,,getStation,104,,UNCHECKCOMPLEXITY
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,3,student_test_coverage,WeatherBureauTest,,testLowestStation2,144,,UNCHECKINSTRUCTION
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,3,student_test_coverage,WeatherBureauTest,,testLowestStation2,144,,UNCHECKLINE
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,3,student_test_coverage,WeatherBureauTest,,testLowestStation3,156,,UNCHECKINSTRUCTION
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,3,student_test_coverage,WeatherBureauTest,,testLowestStation3,156,,UNCHECKLINE
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,3,student_test_coverage,WeatherBureauTest,,testLowestStation3,156,,UNCHECKINSTRUCTION
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,3,student_test_coverage,WeatherBureauTest,,testLowestStation3,156,,UNCHECKLINE
12753,Smith,Fall 2020,Lab01,s00041,2,10/08/20 11:50PM,1976,3,student_test_coverage,WeatherBureau,,lowestStation,138,,UNCHECKBRANCH
